numeros,articles,titre,persee_id,auteurlabel,personne_idLabel,year_of_birth,year_of_death,sex_or_genderLabel
http://data.persee.fr/issue/ahess_0395-2649_1952_num_7_1#Web,http://data.persee.fr/doc/ahess_0395-2649_1952_num_7_1_2034#Web,L'histoire provinciale du jansénisme au XVIIIe siècle,262925,Émile Appolis,Émile Appolis,1903,1980,masculin
http://data.persee.fr/issue/ahess_0395-2649_1952_num_7_1#Web,http://data.persee.fr/doc/ahess_0395-2649_1952_num_7_1_2036_t1_0093_0000_1#Web,"Louis Chevalier, La formation de la population parisienne au XIXe siècle",62038,Georges Lefebvre,Georges Lefebvre,1874,1959,masculin
http://data.persee.fr/issue/ahess_0395-2649_1952_num_7_1#Web,http://data.persee.fr/doc/ahess_0395-2649_1952_num_7_1_2036_t1_0095_0000_3#Web,"Élie Gautier, Un siècle d'indigence: pourquoi les Bretons s'en vont...",238449,Maurice Le Lannou,Maurice Le Lannou,1906,1992,masculin
http://data.persee.fr/issue/ahess_0395-2649_1952_num_7_1#Web,http://data.persee.fr/doc/ahess_0395-2649_1952_num_7_1_2036_t1_0097_0000_2#Web,"L. Gachon, Examen des notions d'indépendance et d'interdépendance économiques (article)M. Dumont, Voyages en France ď un agronome",257143,André Meynier,André Meynier,1901,1983,masculin
http://data.persee.fr/issue/ahess_0395-2649_1952_num_7_1#Web,http://data.persee.fr/doc/ahess_0395-2649_1952_num_7_1_2037_t1_0099_0000_3#Web,"J. Lestocquoy et A. de Selliers de Moranville, Les patriciens ď Arras sous la Renaissance",274943,Lucien Febvre,Lucien Febvre,1878,1956,masculin
http://data.persee.fr/issue/ahess_0395-2649_1952_num_7_1#Web,http://data.persee.fr/doc/ahess_0395-2649_1952_num_7_1_2037_t1_0101_0000_2#Web,"Marcel Moeder, Les institutions de Mulhouse au moyen âge",388094,Jean Schneider,Jean Schneider,1903,2004,masculin
http://data.persee.fr/issue/ahess_0395-2649_1952_num_7_1#Web,http://data.persee.fr/doc/ahess_0395-2649_1952_num_7_1_2037_t1_0102_0000_2#Web,"Collectif, Histoire de Genève des origines à 1798",274943,Lucien Febvre,Lucien Febvre,1878,1956,masculin
http://data.persee.fr/issue/ahess_0395-2649_1952_num_7_1#Web,http://data.persee.fr/doc/ahess_0395-2649_1952_num_7_1_2037_t1_0104_0000_2#Web,Ouvrages sur Lyon,257145,Abel Chatelain,Abel Chatelain,1910,1970,masculin
http://data.persee.fr/issue/ahess_0395-2649_1952_num_7_1#Web,http://data.persee.fr/doc/ahess_0395-2649_1952_num_7_1_2038_t1_0107_0000_1#Web,"Georges Weulersse, La physiocratie sous les ministères de Turgot et de Necker (1774-1781)",80064,Pierre Poumier,no value,????,????,no value
http://data.persee.fr/issue/ahess_0395-2649_1952_num_7_1#Web,http://data.persee.fr/doc/ahess_0395-2649_1952_num_7_1_2038_t1_0111_0000_2#Web,Trois études sur Turgot,79986,Jules Conan,no value,????,????,no value
http://data.persee.fr/issue/ahess_0395-2649_1952_num_7_1#Web,http://data.persee.fr/doc/ahess_0395-2649_1952_num_7_1_2038_t1_0112_0000_2#Web,"Maurice Dommanget, Sylvain Maréchal, l'égalitaire, l'homme sans dieu",31113,Robert Schnerb,Robert Schnerb,1900,1962,masculin
http://data.persee.fr/issue/ahess_0395-2649_1952_num_7_1#Web,http://data.persee.fr/doc/ahess_0395-2649_1952_num_7_1_2038_t1_0113_0000_2#Web,"Fr. Engels, Œuvres complètes",31113,Robert Schnerb,Robert Schnerb,1900,1962,masculin
http://data.persee.fr/issue/ahess_0395-2649_1952_num_7_1#Web,http://data.persee.fr/doc/ahess_0395-2649_1952_num_7_1_2038_t1_0114_0000_2#Web,"E. F. M. Durbin, Problems of economic planning",79800,Charles Bettelheim,Charles Bettelheim,1913,2006,masculin
http://data.persee.fr/issue/ahess_0395-2649_1952_num_7_1#Web,http://data.persee.fr/doc/ahess_0395-2649_1952_num_7_1_2038_t1_0115_0000_2#Web,"H. J. Laski, Trade unions in the New society",79800,Charles Bettelheim,Charles Bettelheim,1913,2006,masculin
http://data.persee.fr/issue/ahess_0395-2649_1952_num_7_1#Web,http://data.persee.fr/doc/ahess_0395-2649_1952_num_7_1_2039_t1_0116_0000_3#Web,"Cornwell Rogers, The spirit of Revolution in 1789",62038,Georges Lefebvre,Georges Lefebvre,1874,1959,masculin
http://data.persee.fr/issue/ahess_0395-2649_1952_num_7_1#Web,http://data.persee.fr/doc/ahess_0395-2649_1952_num_7_1_2039_t1_0116_0000_4#Web,"Paul Guichonnet, Le Faucigny en 1848",274943,Lucien Febvre,Lucien Febvre,1878,1956,masculin
http://data.persee.fr/issue/ahess_0395-2649_1952_num_7_1#Web,http://data.persee.fr/doc/ahess_0395-2649_1952_num_7_1_2039_t1_0117_0000_2#Web,"Paul Guichonnet, L'affaire des Voraces en avril 1848",257145,Abel Chatelain,Abel Chatelain,1910,1970,masculin
http://data.persee.fr/issue/ahess_0395-2649_1952_num_7_1#Web,http://data.persee.fr/doc/ahess_0395-2649_1952_num_7_1_2039_t1_0118_0000_2#Web,"George T. Romani, The .Neapolitan Revolution of 1820-1821Giorgo Spini, Màto e realtà della Spagna nette rivoluzioni italiane del 1820-1821",78006,Georges Bourgin,Georges Bourgin,1879,1958,masculin
http://data.persee.fr/issue/ahess_0395-2649_1952_num_7_1#Web,http://data.persee.fr/doc/ahess_0395-2649_1952_num_7_1_2039_t1_0119_0000_2#Web,"Federico Curato, 1848-1849. La Consulta straordinara della Lombardia",78006,Georges Bourgin,Georges Bourgin,1879,1958,masculin
http://data.persee.fr/issue/ahess_0395-2649_1952_num_7_1#Web,http://data.persee.fr/doc/ahess_0395-2649_1952_num_7_1_2039_t1_0120_0000_2#Web,"O progresso, Rivista social, litteraria et scientifica",78006,Georges Bourgin,Georges Bourgin,1879,1958,masculin
http://data.persee.fr/issue/ahess_0395-2649_1952_num_7_1#Web,http://data.persee.fr/doc/ahess_0395-2649_1952_num_7_1_2039_t1_0120_0000_3#Web,"Collectif, The Forty-Eighters. Political refugees of the German revolution of 1848",31113,Robert Schnerb,Robert Schnerb,1900,1962,masculin
http://data.persee.fr/issue/ahess_0395-2649_1952_num_7_1#Web,http://data.persee.fr/doc/ahess_0395-2649_1952_num_7_1_2039_t1_0121_0000_2#Web,"Melvin Kranzberg, The siege of Paris, 1870-1871, a political and social history",78006,Georges Bourgin,Georges Bourgin,1879,1958,masculin
http://data.persee.fr/issue/ahess_0395-2649_1952_num_7_1#Web,http://data.persee.fr/doc/ahess_0395-2649_1952_num_7_1_2039_t1_0122_0000_2#Web,"Antoine Olivesi, La Commune de 1871 à Marseille et ses origines",31113,Robert Schnerb,Robert Schnerb,1900,1962,masculin
http://data.persee.fr/issue/ahess_0395-2649_1952_num_7_1#Web,http://data.persee.fr/doc/ahess_0395-2649_1952_num_7_1_2040#Web,Allemagne,255403,Henri Brunschwig,Henri Brunschwig,1904,1989,masculin
http://data.persee.fr/issue/ahess_0395-2649_1952_num_7_1#Web,http://data.persee.fr/doc/ahess_0395-2649_1952_num_7_1_2041_t1_0126_0000_3#Web,"Maurice Vaussard, Histoire de l'Italie contemporaine (1870-1946)René Carrié, Italy from Napoleon to Mussolini",78006,Georges Bourgin,Georges Bourgin,1879,1958,masculin
http://data.persee.fr/issue/ahess_0395-2649_1952_num_7_1#Web,http://data.persee.fr/doc/ahess_0395-2649_1952_num_7_1_2041_t1_0129_0000_1#Web,"Angelo Tasca, Nascita e avvento del fascismo",78006,Georges Bourgin,Georges Bourgin,1879,1958,masculin
http://data.persee.fr/issue/ahess_0395-2649_1952_num_7_1#Web,http://data.persee.fr/doc/ahess_0395-2649_1952_num_7_1_2042_t1_0130_0000_1#Web,"Daniel Guérin, Où va le peuple américain?",275517,Claude Fohlen,Claude Fohlen,1922,2008,masculin
http://data.persee.fr/issue/ahess_0395-2649_1952_num_7_1#Web,http://data.persee.fr/doc/ahess_0395-2649_1952_num_7_1_2042_t1_0132_0000_2#Web,"Harvey Wish, Society and thought in early America",256981,François Crouzet,François Crouzet,1922,2010,masculin
http://data.persee.fr/issue/ahess_0395-2649_1952_num_7_1#Web,http://data.persee.fr/doc/ahess_0395-2649_1952_num_7_1_2042_t1_0133_0000_2#Web,"Nora Camprell Chaffin, Trinity College (1839-1892), the beginning of Duke University",256981,François Crouzet,François Crouzet,1922,2010,masculin
http://data.persee.fr/issue/ahess_0395-2649_1952_num_7_1#Web,http://data.persee.fr/doc/ahess_0395-2649_1952_num_7_1_2042_t1_0134_0000_1#Web,"Memoria del primer Congreso de Histioradores de Mexico y los Estados Unidos celebrado en la ciudad de Monterrey, Nuevo Leon, Mexico del 4 al 9 de septiembre de 1949",275213,Pierre Chaunu,Pierre Chaunu,1923,2009,masculin
http://data.persee.fr/issue/ahess_0395-2649_1952_num_7_1#Web,http://data.persee.fr/doc/ahess_0395-2649_1952_num_7_1_2043_t1_0136_0000_2#Web,"С W. de Kiewiet, A history of South Africa : social and economic",256981,François Crouzet,François Crouzet,1922,2010,masculin
http://data.persee.fr/issue/ahess_0395-2649_1952_num_7_1#Web,http://data.persee.fr/doc/ahess_0395-2649_1952_num_7_1_2044_t1_0139_0000_5#Web,Measure,274943,Lucien Febvre,Lucien Febvre,1878,1956,masculin
http://data.persee.fr/issue/ahess_0395-2649_1952_num_7_1#Web,http://data.persee.fr/doc/ahess_0395-2649_1952_num_7_1_2044_t1_0140_0000_2#Web,Reçue Française de Science Politique,274943,Lucien Febvre,Lucien Febvre,1878,1956,masculin
http://data.persee.fr/issue/ahess_0395-2649_1952_num_7_1#Web,http://data.persee.fr/doc/ahess_0395-2649_1952_num_7_1_2044_t1_0140_0000_3#Web,"Esprit, numéro spécial ""Condition prolétarienne et luttes ouvrières"" (juil.-août 1951)",274943,Lucien Febvre,Lucien Febvre,1878,1956,masculin
http://data.persee.fr/issue/ahess_0395-2649_1952_num_7_1#Web,http://data.persee.fr/doc/ahess_0395-2649_1952_num_7_1_2044_t1_0141_0000_1#Web,Actes du 75e Congrès des Sociétés Savantes,274943,Lucien Febvre,Lucien Febvre,1878,1956,masculin
http://data.persee.fr/issue/ahess_0395-2649_1952_num_7_1#Web,http://data.persee.fr/doc/ahess_0395-2649_1952_num_7_1_2044_t1_0141_0000_2#Web,Revue ď Histoire de l'Amérique française,275213,Pierre Chaunu,Pierre Chaunu,1923,2009,masculin
http://data.persee.fr/issue/ahess_0395-2649_1952_num_7_1#Web,http://data.persee.fr/doc/ahess_0395-2649_1952_num_7_1_2044_t1_0142_0000_2#Web,"Institut d'observation économique, L'économie française en graphiques. Premier volume (1949-1950)",257143,André Meynier,André Meynier,1901,1983,masculin
http://data.persee.fr/issue/ahess_0395-2649_1952_num_7_1#Web,http://data.persee.fr/doc/ahess_0395-2649_1952_num_7_1_2045#Web,Une perte pour la sociologie française : Charles Le Cœur,251031,Jacques Berque,Jacques Berque,1910,1995,masculin
http://data.persee.fr/issue/ahess_0395-2649_1952_num_7_1#Web,http://data.persee.fr/doc/ahess_0395-2649_1952_num_7_1_2046#Web,Pour les chercheurs désirant travailler à l'étranger,80065,G. Mignot,no value,????,????,no value
http://data.persee.fr/issue/ahess_0395-2649_1952_num_7_2#Web,http://data.persee.fr/doc/ahess_0395-2649_1952_num_7_2_2048#Web,La bataille de Sentinum,250843,Georges Dumézil,Georges Dumézil,1898,1986,masculin
http://data.persee.fr/issue/ahess_0395-2649_1952_num_7_2#Web,http://data.persee.fr/doc/ahess_0395-2649_1952_num_7_2_2049#Web,Économie domaniale et économie monétaire : le budget de l'abbaye de Cluny entre 1080 et 1155,247299,Georges Duby,Georges Duby,1919,1996,masculin
http://data.persee.fr/issue/ahess_0395-2649_1952_num_7_2#Web,http://data.persee.fr/doc/ahess_0395-2649_1952_num_7_2_2050#Web,Crise de conscience et d'autorité à la fin du règne de Louis XIV,80066,Marcel Giraud,Marcel Giraud,1900,1994,masculin
http://data.persee.fr/issue/ahess_0395-2649_1952_num_7_2#Web,http://data.persee.fr/doc/ahess_0395-2649_1952_num_7_2_2052#Web,Hérétiques italiens et réformes européennes,178724,Alberto Tenenti,Alberto Tenenti,1924,2002,masculin
http://data.persee.fr/issue/ahess_0395-2649_1952_num_7_2#Web,http://data.persee.fr/doc/ahess_0395-2649_1952_num_7_2_2053#Web,Houille et coton en Belgique,238117,Paul Leuilliot,Paul Leuilliot,1897,1987,masculin
http://data.persee.fr/issue/ahess_0395-2649_1952_num_7_2#Web,http://data.persee.fr/doc/ahess_0395-2649_1952_num_7_2_2054#Web,Nouveaux types urbains au Maroc,251031,Jacques Berque,Jacques Berque,1910,1995,masculin
http://data.persee.fr/issue/ahess_0395-2649_1952_num_7_2#Web,http://data.persee.fr/doc/ahess_0395-2649_1952_num_7_2_2055#Web,Les partis politiques,31113,Robert Schnerb,Robert Schnerb,1900,1962,masculin
http://data.persee.fr/issue/ahess_0395-2649_1952_num_7_2#Web,http://data.persee.fr/doc/ahess_0395-2649_1952_num_7_2_2057#Web,La mort dans l'histoire,274943,Lucien Febvre,Lucien Febvre,1878,1956,masculin
http://data.persee.fr/issue/ahess_0395-2649_1952_num_7_2#Web,http://data.persee.fr/doc/ahess_0395-2649_1952_num_7_2_2058#Web,En marge de l'histoire : « J'ay pensé et Dieu les a guaris »,80067,E.-F. Podach,no value,????,????,no value
http://data.persee.fr/issue/ahess_0395-2649_1952_num_7_2#Web,http://data.persee.fr/doc/ahess_0395-2649_1952_num_7_2_2059#Web,Au temps des guerres de religion : en lisant d'Aubigné,274943,Lucien Febvre,Lucien Febvre,1878,1956,masculin
http://data.persee.fr/issue/ahess_0395-2649_1952_num_7_2#Web,http://data.persee.fr/doc/ahess_0395-2649_1952_num_7_2_2060#Web,Archéologie et civilisation,299100,François Lesure,François Lesure,1923,2001,masculin
http://data.persee.fr/issue/ahess_0395-2649_1952_num_7_2#Web,http://data.persee.fr/doc/ahess_0395-2649_1952_num_7_2_2060#Web,Archéologie et civilisation,30219,Pierre Francastel,Pierre Francastel,1900,1970,masculin
http://data.persee.fr/issue/ahess_0395-2649_1952_num_7_2#Web,http://data.persee.fr/doc/ahess_0395-2649_1952_num_7_2_2063#Web,Nos amis,274943,Lucien Febvre,Lucien Febvre,1878,1956,masculin
http://data.persee.fr/issue/ahess_0395-2649_1952_num_7_2#Web,http://data.persee.fr/doc/ahess_0395-2649_1952_num_7_2_2064#Web,Synthèses,274943,Lucien Febvre,Lucien Febvre,1878,1956,masculin
http://data.persee.fr/issue/ahess_0395-2649_1952_num_7_2#Web,http://data.persee.fr/doc/ahess_0395-2649_1952_num_7_2_2065#Web,Manuels,238117,Paul Leuilliot,Paul Leuilliot,1897,1987,masculin
http://data.persee.fr/issue/ahess_0395-2649_1952_num_7_2#Web,http://data.persee.fr/doc/ahess_0395-2649_1952_num_7_2_2066#Web,Bibliographies,238117,Paul Leuilliot,Paul Leuilliot,1897,1987,masculin
http://data.persee.fr/issue/ahess_0395-2649_1952_num_7_2#Web,http://data.persee.fr/doc/ahess_0395-2649_1952_num_7_2_2066#Web,Bibliographies,275213,Pierre Chaunu,Pierre Chaunu,1923,2009,masculin
http://data.persee.fr/issue/ahess_0395-2649_1952_num_7_2#Web,http://data.persee.fr/doc/ahess_0395-2649_1952_num_7_2_2067#Web,Expositions et congrès,238117,Paul Leuilliot,Paul Leuilliot,1897,1987,masculin
http://data.persee.fr/issue/ahess_0395-2649_1952_num_7_2#Web,http://data.persee.fr/doc/ahess_0395-2649_1952_num_7_2_2067#Web,Expositions et congrès,275213,Pierre Chaunu,Pierre Chaunu,1923,2009,masculin
http://data.persee.fr/issue/ahess_0395-2649_1952_num_7_2#Web,http://data.persee.fr/doc/ahess_0395-2649_1952_num_7_2_2067#Web,Expositions et congrès,363918,René Gandilhon,no value,????,????,no value
http://data.persee.fr/issue/ahess_0395-2649_1952_num_7_2#Web,http://data.persee.fr/doc/ahess_0395-2649_1952_num_7_2_2068#Web,Revues et périodiques,238117,Paul Leuilliot,Paul Leuilliot,1897,1987,masculin
http://data.persee.fr/issue/ahess_0395-2649_1952_num_7_2#Web,http://data.persee.fr/doc/ahess_0395-2649_1952_num_7_2_2068#Web,Revues et périodiques,256626,Jean Delumeau,Jean Delumeau,1923,2020,masculin
http://data.persee.fr/issue/ahess_0395-2649_1952_num_7_2#Web,http://data.persee.fr/doc/ahess_0395-2649_1952_num_7_2_2068#Web,Revues et périodiques,274943,Lucien Febvre,Lucien Febvre,1878,1956,masculin
http://data.persee.fr/issue/ahess_0395-2649_1952_num_7_2#Web,http://data.persee.fr/doc/ahess_0395-2649_1952_num_7_2_2068#Web,Revues et périodiques,275213,Pierre Chaunu,Pierre Chaunu,1923,2009,masculin
http://data.persee.fr/issue/ahess_0395-2649_1952_num_7_2#Web,http://data.persee.fr/doc/ahess_0395-2649_1952_num_7_2_2068#Web,Revues et périodiques,30644,Roger Bastide,Roger Bastide,1898,1974,masculin
http://data.persee.fr/issue/ahess_0395-2649_1952_num_7_2#Web,http://data.persee.fr/doc/ahess_0395-2649_1952_num_7_2_2068#Web,Revues et périodiques,48458,Fernand Braudel,Fernand Braudel,1902,1985,masculin
http://data.persee.fr/issue/ahess_0395-2649_1952_num_7_2#Web,http://data.persee.fr/doc/ahess_0395-2649_1952_num_7_2_2070_t1_0257_0000_1#Web,"Pierre Francastel, Peinture et Société : Naissance et destruction ďun espace plastique. De la Renaissance au Cubisme",274943,Lucien Febvre,Lucien Febvre,1878,1956,masculin
http://data.persee.fr/issue/ahess_0395-2649_1952_num_7_2#Web,http://data.persee.fr/doc/ahess_0395-2649_1952_num_7_2_2070_t1_0257_0000_2#Web,"Françoise Lehoux, Le bourg de Saint-Germain-des-Prés depuis ses origines jusqu'à la fin de la guerre de Cent Ans",274943,Lucien Febvre,Lucien Febvre,1878,1956,masculin
http://data.persee.fr/issue/ahess_0395-2649_1952_num_7_2#Web,http://data.persee.fr/doc/ahess_0395-2649_1952_num_7_2_2070_t1_0257_0000_3#Web,"Jean Marx, La légende arthurienne et le Graal",274943,Lucien Febvre,Lucien Febvre,1878,1956,masculin
http://data.persee.fr/issue/ahess_0395-2649_1952_num_7_2#Web,http://data.persee.fr/doc/ahess_0395-2649_1952_num_7_2_2070_t1_0258_0000_1#Web,"Georges Poulet, Études sur le temps humain",274943,Lucien Febvre,Lucien Febvre,1878,1956,masculin
http://data.persee.fr/issue/ahess_0395-2649_1952_num_7_2#Web,http://data.persee.fr/doc/ahess_0395-2649_1952_num_7_2_2070_t1_0258_0000_2#Web,"Augustin Renaud, Dante humaniste",274943,Lucien Febvre,Lucien Febvre,1878,1956,masculin
http://data.persee.fr/issue/ahess_0395-2649_1952_num_7_2#Web,http://data.persee.fr/doc/ahess_0395-2649_1952_num_7_2_2070_t1_0258_0000_3#Web,"Marcel Bataillon, Erasmo y Espaha",48458,Fernand Braudel,Fernand Braudel,1902,1985,masculin
http://data.persee.fr/issue/ahess_0395-2649_1952_num_7_2#Web,http://data.persee.fr/doc/ahess_0395-2649_1952_num_7_2_2070_t1_0258_0000_4#Web,"Marcel Bataillon, La Vera Cruz, roman et histoire",48458,Fernand Braudel,Fernand Braudel,1902,1985,masculin
http://data.persee.fr/issue/ahess_0395-2649_1952_num_7_2#Web,http://data.persee.fr/doc/ahess_0395-2649_1952_num_7_2_2070_t1_0258_0000_6#Web,"Emile James, Histoire des théories économiques",48458,Fernand Braudel,Fernand Braudel,1902,1985,masculin
http://data.persee.fr/issue/ahess_0395-2649_1952_num_7_2#Web,http://data.persee.fr/doc/ahess_0395-2649_1952_num_7_2_2070_t1_0258_0000_7#Web,"André Marchal, Méthode scientifique et science économique",48458,Fernand Braudel,Fernand Braudel,1902,1985,masculin
http://data.persee.fr/issue/ahess_0395-2649_1952_num_7_2#Web,http://data.persee.fr/doc/ahess_0395-2649_1952_num_7_2_2070_t1_0258_0000_8#Web,"Alice Piffer Canabrava, Le développement de la culture du coton dans la Province de Sào Paulo, 1861-18751",48458,Fernand Braudel,Fernand Braudel,1902,1985,masculin
http://data.persee.fr/issue/ahess_0395-2649_1952_num_7_2#Web,http://data.persee.fr/doc/ahess_0395-2649_1952_num_7_2_2070_t1_0259_0000_2#Web,"Georges Gurvitch, La vocation actuelle de la Sociologie",48458,Fernand Braudel,Fernand Braudel,1902,1985,masculin
http://data.persee.fr/issue/ahess_0395-2649_1952_num_7_2#Web,http://data.persee.fr/doc/ahess_0395-2649_1952_num_7_2_2070_t1_0259_0000_3#Web,"Alfred Sauvy, Théorie générale de la population. I, Économie et population",48458,Fernand Braudel,Fernand Braudel,1902,1985,masculin
http://data.persee.fr/issue/ahess_0395-2649_1952_num_7_2#Web,http://data.persee.fr/doc/ahess_0395-2649_1952_num_7_2_2070_t1_0259_0000_4#Web,"Edouard Baratier et Félix Raynaud, Histoire du commerce de Marseille, t. III (1290-1480)",48458,Fernand Braudel,Fernand Braudel,1902,1985,masculin
http://data.persee.fr/issue/ahess_0395-2649_1952_num_7_2#Web,http://data.persee.fr/doc/ahess_0395-2649_1952_num_7_2_2070_t1_0259_0000_5#Web,"Federico Chabod, Storia della politica estera italiana dal 1870 al 1896, t. I, Le premesse",48458,Fernand Braudel,Fernand Braudel,1902,1985,masculin
http://data.persee.fr/issue/ahess_0395-2649_1952_num_7_2#Web,http://data.persee.fr/doc/ahess_0395-2649_1952_num_7_2_2071_t1_0260_0000_1#Web,"Gregory Frumkin, Population changes in Europe since 1939",273530,Marcel Reinhard,Marcel Reinhard,1899,1973,masculin
http://data.persee.fr/issue/ahess_0395-2649_1952_num_7_2#Web,http://data.persee.fr/doc/ahess_0395-2649_1952_num_7_2_2071_t1_0262_0000_2#Web,"Etienne Hélin, La population de l'ncienne paroisse Sainte-Catherine à Liège, de 1650 à 1791",250855,Marc Bouloiseau,Marc Bouloiseau,1907,1999,masculin
